,Age,Gender,Position,TotalYearsExperience,YearsExperienceGermany,Seniority,MainSkill,SecondarySkills,BrutSalary,BrutSalaryAndStocks,AnnualBrutLastYear,AnnualBrutAndStocksLastYear,VacationDays,Employment,ContractDuration,CompanySize,CompanyType,LossOfJobCorona,HoursIfShorterWeek,AdditionalMonetarySupport
372,40.0,Male,Architect,10.0,3.0,Middle,,"Python, R, Go",89000.0,10000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,,No,13.566568047337277,250.0
373,35.0,Male,Backend Developer,11.0,2.5,Senior,python,"SQL, AWS, Docker",66000.0,2000.0,53000.0,56000.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,37.5,500.0
374,29.0,Male,Backend Developer,10.0,1.0,Senior,Ruby,Go,80000.0,0.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
375,30.0,Male,Mobile Developer,8.0,2.0,Lead,Swift,Swift,75000.0,86000.0,60000.0,65000.0,24,Full-time employee,Unlimited contract,11-50,Startup,No,0.0,0.0
376,24.0,Male,Frontend Developer,3.0,0.0,Middle,JavaScript,"Javascript / Typescript, Docker",44000.0,3000.0,44000.0,0.0,26,Full-time employee,Unlimited contract,51-100,Product,No,0.0,0.0
377,28.0,Male,Software Engineer,8.0,0.0,Senior,Java,"Kotlin, Javascript / Typescript",75000.0,0.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
378,28.0,Male,Backend Developer,9.0,2.0,Senior,PHP,"SQL, AWS, Docker",60000.0,1000.0,45000.0,45000.0,25,Full-time employee,Unlimited contract,11-50,Product,No,0.0,0.0
379,37.0,Female,Designer (UI/UX),2.0,1.0,Middle,,,70000.0,5000.0,65000.0,5000.0,,Full-time employee,Temporary contract,up to 10,Startup,No,13.566568047337277,250.0
380,37.0,Male,Software Engineer,8.0,5.0,Senior,Python ,"Python, Javascript / Typescript, SQL, Go, AWS, Google Cloud, Kubernetes, Docker",76900.0,77400.0,70000.0,74800.0,26,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
381,33.0,Male,Technical Lead,10.0,2.0,Lead,,"Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker",85000.0,5000.0,70000.0,5000.0,26,Full-time employee,Unlimited contract,1000+,Startup,No,13.566568047337277,250.0
382,30.0,Male,Backend Developer,8.0,0.0,Middle,Web developer,"PHP, Javascript / Typescript, SQL, Docker",27000.0,0.0,27000.0,0.0,21,Full-time employee,Temporary contract,51-100,Product,No,40.0,0.0
383,30.0,Male,Frontend Developer,4.0,1.0,Middle,JavaScript/Typescript,"PHP, SQL",55000.0,0.0,65000.0,5000.0,27,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
384,31.0,Male,Software Engineer,4.0,2.0,Lead,Java,"Kotlin, SQL, AWS, Kubernetes, Docker",95000.0,0.0,89000.0,0.0,28,Full-time employee,Unlimited contract,1000+,Startup,No,0.0,0.0
385,32.56893542757417,Male,Software Engineer,4.0,3.0,Middle,Java,"Javascript / Typescript, AWS, Kubernetes",56000.0,0.0,56000.0,0.0,,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,0.0
386,28.0,Female,Software Engineer,3.0,3.0,Middle,Javascript,"PHP, Javascript / Typescript",60000.0,0.0,55000.0,0.0,28,Full-time employee,Unlimited contract,101-1000,Startup,No,13.566568047337277,250.0
387,34.0,Male,Mobile Developer,9.0,2.0,Senior,Android,"Kotlin, Java / Scala",72000.0,12.0,65000.0,0.0,27,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,600.0
388,24.0,Male,Backend Developer,4.0,3.0,Middle,PHP,"SQL, Kubernetes, Docker",46000.0,5000.0,42000.0,5000.0,28,Full-time employee,Unlimited contract,51-100,Startup,No,0.0,250.0
389,39.0,Male,DevOps,15.0,3.0,Senior,Python,"Python, Ruby, Java / Scala, Go, Rust, AWS, Kubernetes, Docker, Terraform, helm, packer",70000.0,0.0,70000.0,0.0,21,Full-time employee,Unlimited contract,101-1000,Product,No,0.0,250.0
390,42.0,Male,Backend Developer,20.0,6.0,Senior,.NET,"Python, Javascript / Typescript, SQL, AWS, Docker",75000.0,0.0,75000.0,0.0,25,Full-time employee,Unlimited contract,101-1000,Product,No,40.0,300.0
391,26.0,Male,Frontend Developer,8.0,0.0,Senior,"TypeScript, React","Javascript / Typescript, Google Cloud, Kubernetes, Docker",105000.0,60000.0,85000.0,60000.0,30,Full-time employee,Unlimited contract,1000+,Startup,No,13.566568047337277,250.0
392,31.0,Female,Software Engineer,2.0,2.0,Junior,,,50000.0,5000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,1000+,Consulting / Agency,No,13.566568047337277,250.0
393,30.0,Female,QA Engineer,4.0,1.0,Middle,,Javascript / Typescript,52000.0,5000.0,65000.0,5000.0,20,Full-time employee,Unlimited contract,51-100,Startup,No,13.566568047337277,250.0
394,23.0,Male,Mobile Developer,3.0,0.0,Lead,Swift,Swift,65000.0,65000.0,65000.0,5000.0,25,Full-time employee,Unlimited contract,51-100,Startup,No,13.566568047337277,250.0
395,27.0,Female,Backend Developer,3.0,1.0,Middle,,,60000.0,5000.0,65000.0,5000.0,24,Full-time employee,Unlimited contract,11-50,,No,32.0,250.0
396,27.0,Male,ML Engineer,4.0,1.0,Middle,python,"Python, R, SQL, SAP / ABAP, AWS, Kubernetes, Docker",62000.0,62000.0,40000.0,40000.0,25,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
397,27.0,Male,Tech Lead / Full-Stack,5.0,3.5,Lead,Python / JavaScript (React),"Python, Javascript / Typescript, SQL, AWS, Docker, React, Tailwindcss",90000.0,1000.0,75000.0,1000.0,30 in contract (but theoretically unlimited),Full-time employee,Unlimited contract,11-50,Startup,No,36.0,0.0
398,29.0,Male,Frontend Developer,8.0,4.0,Senior,JavaScript / typescript,,69000.0,74000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,30.0,250.0
399,31.0,Male,DevOps,11.0,4.0,Senior,Terraform,"PHP, SQL, AWS, Docker",81000.0,0.0,75000.0,0.0,28,Full-time employee,Unlimited contract,101-1000,Startup,No,30.0,0.0
400,29.0,Male,Frontend Developer,2.0,3.7530701754385967,Middle,JavaScript,"Javascript / Typescript, Angular",18700.0,19200.0,16000.0,16300.0,22,Full-time employee,Unlimited contract,1000+,Product,No,0.0,0.0
401,26.0,Male,Marketing Analyst,7.0,2.0,Middle,SQL,"Python, Javascript / Typescript, Google Cloud",60000.0,5000.0,65000.0,48000.0,27,Full-time employee,Unlimited contract,101-1000,Startup,No,0.0,0.0
402,30.0,Male,Frontend Developer,7.0,1.0,Senior,JavaScript,Javascript / Typescript,55000.0,5000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,20.0,250.0
403,38.0,Male,Mobile Developer,10.0,4.0,Senior,Swift,"Swift, Objective-C",70000.0,0.0,70000.0,5000.0,24,Full-time employee,Unlimited contract,1000+,Product,Yes,0.0,0.0
404,25.0,Male,Solutions Architect,6.0,2.0,Middle,Apache Spark,"Python, Java / Scala",100000.0,20000.0,73000.0,0.0,30,Full-time employee,Unlimited contract,1000+,Product,No,0.0,400.0
405,24.0,Male,Backend Developer,3.0,0.0,Junior,C#,"Javascript / Typescript, .NET, Kubernetes, Docker",48000.0,5000.0,65000.0,5000.0,28,Full-time employee,Temporary contract,1000+,Game Company,No,13.566568047337277,250.0
406,24.0,Male,Software Engineer,3.0,0.0,Junior,Java,"Python, SQL",30000.0,0.0,28800.0,0.0,28,Full-time employee,Unlimited contract,11-50,Product,No,13.566568047337277,250.0
407,27.0,Male,Software Engineer,3.0,0.0,Middle,.NET,"Javascript / Typescript, Java / Scala, SQL",21120.0,3520.0,16560.0,2760.0,21,Full-time employee,Temporary contract,11-50,Product,No,13.566568047337277,250.0
408,34.0,Female,QA Engineer,6.0,2.0,Senior,Ruby,"Ruby, Java / Scala, AWS, Kubernetes, Docker",67500.0,0.0,61400.0,0.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
409,30.0,Male,Data Scientist,2.0,0.0,Middle,python,Google Cloud,48000.0,10000.0,41000.0,6000.0,25,Full-time employee,Temporary contract,1000+,Product,No,13.566568047337277,250.0
410,27.0,Female,Frontend Developer,2.0,2.0,Middle,JavaScript,Javascript / Typescript,64000.0,0.0,50000.0,0.0,28,Full-time employee,Unlimited contract,101-1000,Startup,No,13.566568047337277,250.0
411,46.0,Male,Software Engineer,23.0,16.0,Senior,C#,"C/C++, Javascript / Typescript, .NET, SQL, Azure",90000.0,96000.0,76000.0,82000.0,30,Full-time employee,Unlimited contract,1000+,Consulting / Agency,No,40.0,250.0
412,48.0,Male,Senior Network&Security Eng.,9.199653679653679,17.0,Senior,"Computer Networking,  Network Security ",SQL,68500.0,0.0,65000.0,0.0,26,Full-time employee,Unlimited contract,1000+,Startup,No,8.0,0.0
413,42.0,Female,Software tester ,12.0,12.0,No level ,Java,,47500.0,47500.0,39000.0,39000.0,28,Part-time employee,Unlimited contract,51-100,Product,No,10.0,0.0
414,40.0,Female,Fullstack Developer,8.0,8.0,Senior,C#,"PHP, Javascript / Typescript, .NET, SQL, Azure, Kubernetes, Docker, React, Angular2+",57000.0,1500.0,54000.0,100.0,26,Full-time employee,Unlimited contract,51-100,Product,No,13.566568047337277,250.0
415,23.0,Male,Frontend Developer,5.0,1.5,Senior,Javascript,Javascript / Typescript,45600.0,45600.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,up to 10,Consulting / Agency,No,13.566568047337277,250.0
416,33.0,Male,Software Engineer,9.199653679653679,10.0,Senior,Java,"Java / Scala, Google Cloud, Kubernetes, Docker",90000.0,9000.0,78000.0,0.0,25,Full-time employee,Unlimited contract,1000+,Product,No,8.0,180.0
417,30.0,Male,Backend Developer,2.0,0.0,Junior,Elixir,,50000.0,55000.0,18000.0,18000.0,30,Self-employed (freelancer),Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
418,40.0,Male,SAP BW Senior Consultant ,11.0,11.0,Senior,SAP BW / ABAP,SAP / ABAP,75000.0,5000.0,72000.0,4800.0,30,Full-time employee,Unlimited contract,1000+,Financial ,No,13.566568047337277,250.0
419,38.0,Male,Software Engineer,10.0,10.0,Lead,"Go, PHP, SQL","PHP, SQL, Go, AWS, Docker",62000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,51-100,Product,No,13.566568047337277,250.0
420,28.0,Male,Mobile Developer,5.0,0.0,Senior,Swift,"Swift, Google Cloud",45000.0,5000.0,30000.0,5000.0,20,Full-time employee,Unlimited contract,11-50,Product,No,13.566568047337277,250.0
421,38.0,Male,Software Engineer,16.0,2.0,Senior,ABAP,"PHP, SQL, SAP / ABAP, Delphi",83000.0,11000.0,80000.0,80000.0,27,Full-time employee,Unlimited contract,1000+,Startup,No,0.0,700.0
422,33.0,Female,Software Engineer,6.0,3.0,Middle,java,"SQL, AWS, Kubernetes, Docker",65000.0,5000.0,54000.0,5000.0,28,Full-time employee,Unlimited contract,1000+,Startup,No,30.0,500.0
423,34.0,Male,Software Engineer,13.0,4.0,Lead,Kotlin ,"Python, Kotlin, C/C++, Java / Scala",85000.0,5000.0,65000.0,5000.0,32,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,600.0
424,40.0,Male,Software Engineer,14.0,14.0,Senior,C,C/C++,95000.0,5000.0,65000.0,5000.0,,Full-time employee,Unlimited contract,1000+,Product,No,0.0,0.0
425,33.0,Male,Director of Engineering,10.0,5.0,Director,PHP,"PHP, Javascript / Typescript, Java / Scala, SQL, AWS, Docker",100000.0,0.0,84000.0,0.0,30,Full-time employee,Unlimited contract,1000+,Product,No,32.0,0.0
426,36.0,Male,IT Spezialist,15.0,6.0,Senior,AWS,"Javascript / Typescript, Java / Scala, AWS, Docker",79300.0,11900.0,73000.0,6000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,0.0,250.0
427,31.0,Female,Product Manager,9.199653679653679,1.0,Senior,,,60000.0,5000.0,65000.0,5000.0,20,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
428,27.0,Male,Software Engineer,5.0,3.0,Middle,C#/.NET,"C/C++, SQL, VBA",48000.0,0.0,45000.0,0.0,28,Full-time employee,Unlimited contract,up to 10,Consulting / Agency,No,13.566568047337277,0.0
429,28.0,Male,Software Engineer,6.0,2.0,Middle,PHP,"Javascript / Typescript, SQL, Go, Docker",60000.0,0.0,60000.0,0.0,26,Full-time employee,Unlimited contract,101-1000,E-commerce,No,40.0,0.0
430,23.0,Male,Software Engineer,4.0,0.0,Middle,PHP,"Javascript / Typescript, SQL, Docker",34000.0,5000.0,65000.0,5000.0,28,Full-time employee,Temporary contract,up to 10,Product,No,13.566568047337277,250.0
431,34.0,Male,Software Engineer,12.0,0.0,Middle,PHP,"Javascript / Typescript, SQL, Go, Docker",54000.0,5000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,0.0,250.0
432,34.0,Male,Software Engineer,10.0,2.0,Senior,.Net,Python,60000.0,0.0,55000.0,5000.0,28,Full-time employee,Unlimited contract,11-50,Product,No,13.566568047337277,250.0
433,29.0,Male,Mobile Developer,7.0,3.7530701754385967,Senior,Android,Kotlin,65000.0,20000.0,65000.0,12000.0,28,Full-time employee,Unlimited contract,101-1000,Startup,No,32.0,250.0
434,38.0,Male,Software Engineer,15.0,5.0,Senior,Javascript,"Javascript / Typescript, .NET, SQL, AWS, Kubernetes, Docker",80000.0,6000.0,78000.0,5000.0,30,Full-time employee,Unlimited contract,51-100,Corporation,No,13.566568047337277,250.0
435,25.0,Female,Frontend Developer,4.0,1.0,Middle,Javascript / Typescript,NodeJS,60000.0,5000.0,65000.0,5000.0,23,Full-time employee,Unlimited contract,11-50,Startup,Yes,13.566568047337277,250.0
436,28.0,Male,Frontend Developer,6.0,1.0,Senior,JavaScript,"Javascript / Typescript, Docker",66000.0,0.0,65000.0,0.0,24,Full-time employee,Unlimited contract,,,No,13.566568047337277,250.0
437,23.0,Male,Software Engineer,3.0,3.0,Middle,JavaScript,AWS,60000.0,6000.0,52000.0,0.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
438,30.0,Male,Software Engineer,10.0,4.0,Senior,.NET,"Python, Javascript / Typescript, Azure",75000.0,5000.0,75000.0,7000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
439,32.0,Male,Engineering Manager,10.0,5.0,Middle,JavaScript,"Javascript / Typescript, Ruby, Kubernetes, Docker",85000.0,5000.0,78000.0,5000.0,24,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,700.0
440,28.0,Male,Frontend Developer,2.0,2.0,Junior,JavaScript,"Javascript / Typescript, Google Cloud",47000.0,5000.0,46000.0,5000.0,26,Full-time employee,Unlimited contract,1000+,Publishing and Technology,No,13.566568047337277,250.0
441,31.0,Male,ML Engineer,4.0,4.0,Junior,python,"Python, Java / Scala, AWS",62000.0,8000.0,50000.0,0.0,30,Full-time employee,Unlimited contract,1000+,Product,No,0.0,0.0
442,29.0,Male,Designer (UI/UX),6.0,2.0,Middle,,,56000.0,5000.0,54000.0,5000.0,28,Full-time employee,Unlimited contract,11-50,Startup,No,15.0,250.0
443,42.0,Male,Software Engineer,17.0,9.0,Senior,Go,"Ruby, AWS, Kubernetes, Docker",75000.0,8000.0,73000.0,3000.0,28,Full-time employee,Unlimited contract,101-1000,Startup,No,13.566568047337277,250.0
444,40.0,Male,Product Manager,13.0,9.0,Head,,SQL,90000.0,10000.0,75000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,300.0
445,29.0,Male,Software Engineer,8.0,6.0,Middle,PHP,"Javascript / Typescript, SQL",75000.0,5000.0,66000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,0.0,0.0
446,37.0,Male,Software Architect,18.0,3.7530701754385967,Head,Go,"Google Cloud, Kubernetes, Docker, Shell",156000.0,0.0,156000.0,0.0,0,Self-employed (freelancer),Unlimited contract,11-50,Startup,No,13.566568047337277,250.0
447,23.0,Male,Software Engineer,5.0,0.0,Middle,Python,"Python, C/C++, Javascript / Typescript, SQL, Docker",53000.0,0.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
448,35.0,Male,Backend Developer,14.0,2.5,Senior,Java,"Kotlin, Java / Scala, SQL, Kubernetes, Docker",77000.0,0.0,69300.0,0.0,30,Full-time employee,Unlimited contract,101-1000,Startup,No,13.566568047337277,250.0
449,33.0,Male,Software Engineer,10.0,1.0,Middle,C#,"Javascript / Typescript, .NET",55000.0,0.0,65000.0,5000.0,27,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
450,31.0,Male,Software Engineer,10.0,4.0,Lead,Python,"AWS, Docker",82000.0,5000.0,65000.0,5000.0,26,Full-time employee,Unlimited contract,101-1000,Startup,,13.566568047337277,250.0
451,31.0,Male,ML Engineer,3.0,3.0,Lead,Python ,"Kubernetes, Docker",70000.0,0.0,65000.0,0.0,30,Full-time employee,Unlimited contract,11-50,Startup,No,13.566568047337277,250.0
452,24.0,Male,Data Scientist,1.0,1.0,,Python,"SQL, Google Cloud, Kubernetes, Docker",57600.0,7000.0,48000.0,7000.0,27,Full-time employee,Unlimited contract,11-50,Consulting / Agency,No,0.0,0.0
453,26.0,Female,Data Scientist,2.0,1.0,Junior,Python,"R, SQL, AWS, Docker",47000.0,0.0,65000.0,5000.0,25,Full-time employee,Unlimited contract,11-50,Consulting / Agency,No,40.0,0.0
454,30.0,Male,Software Engineer,10.0,4.0,Senior,Java,"PHP, Java / Scala",70000.0,0.0,70000.0,5000.0,27,Full-time employee,Unlimited contract,11-50,Startup,No,13.566568047337277,250.0
455,33.0,Male,Software Engineer,11.0,1.0,Senior,Python,"Python, Javascript / Typescript, SQL, AWS",65000.0,5000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,51-100,Startup,No,32.0,250.0
456,33.0,Male,Data Scientist,2.0,2.0,Middle,Python,"R, SQL, AWS, Kubernetes, Docker",54000.0,0.0,54000.0,0.0,30,Full-time employee,Unlimited contract,1000+,Market Research ,No,13.566568047337277,250.0
457,43.0,Male,Consultant ,21.0,3.0,Senior,Java,"Javascript / Typescript, .NET, Java / Scala, Docker",72000.0,0.0,63000.0,1000.0,28,Full-time employee,Unlimited contract,101-1000,Consulting / Agency,No,0.0,0.0
458,36.0,Male,Frontend Developer,14.0,5.0,Senior,Javascript,Javascript / Typescript,78000.0,5000.0,70000.0,5000.0,24,Full-time employee,Unlimited contract,11-50,Startup,No,13.566568047337277,250.0
459,33.0,Male,Software Engineer,9.0,9.0,Senior,Javascript / Typescript,"Python, Java / Scala, SQL, Azure, Docker",60000.0,25000.0,60000.0,17000.0,30,Full-time employee,Unlimited contract,1000+,Consulting / Agency,No,13.566568047337277,250.0
460,36.0,Female,DevOps,1.0,3.0,Middle,java,"Kubernetes, Docker",60000.0,5000.0,58000.0,5000.0,26,Full-time employee,Unlimited contract,51-100,Consulting / Agency,No,13.566568047337277,250.0
461,27.0,Female,Mobile Developer,1.0,1.0,Junior,"Kotlin, Java","Kotlin, Java / Scala",50000.0,0.0,50000.0,50000.0,27,Full-time employee,Unlimited contract,11-50,Startup,No,32.0,0.0
462,33.0,Male,Software Engineer,12.0,5.0,Lead,Go,"Go, AWS, Docker",120000.0,50000.0,104000.0,10000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,0.0,0.0
463,33.0,Male,Data Analyst,2.0,2.0,Middle,SQL,Python,62000.0,5000.0,50000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
464,40.0,Male,QA Engineer,11.0,11.0,Senior,Python,"Python, Java / Scala",60000.0,1000.0,60000.0,1000.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
465,24.0,Female,Software Engineer,2.0,2.0,Middle,,"Python, Javascript / Typescript, Java / Scala, SQL",58000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,11-50,Consulting / Agency,No,13.566568047337277,250.0
466,37.0,Male,DevOps,13.0,2.0,Lead,,"Ruby, SQL, Go, AWS, Kubernetes, Docker",70000.0,5000.0,60000.0,5000.0,25,Full-time employee,Unlimited contract,11-50,Product,No,13.566568047337277,250.0
467,39.0,Male,Data Scientist,7.0,4.0,Senior,several,"Python, SQL, AWS, Docker, unix shell scripts",70000.0,70000.0,65000.0,65000.0,28,Full-time employee,Unlimited contract,101-1000,Startup,No,32.0,200.0
468,25.0,Male,Software Engineer,6.0,2.0,Middle,Java,"Python, Java / Scala, Go, AWS, Kubernetes, Docker",63700.0,1600.0,60000.0,600.0,29,Full-time employee,Unlimited contract,1000+,e-commerce,No,13.566568047337277,580.0
469,27.0,Male,Software Engineer,4.0,1.0,Middle,C#,"Javascript / Typescript, .NET, Azure, Docker",65000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
470,30.0,Male,Product Manager,3.0,3.0,Junior,,,30000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,11-50,Product,No,13.566568047337277,250.0
471,28.0,Male,Data Scientist,4.0,4.0,Middle,Python ,"Java / Scala, R, SQL, Docker, Julia ",70000.0,5500.0,70000.0,5500.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
